Id,Section,Page,ItemType,Question,Option,Characteristic,Required,EnableWhen,HasHelper,HelperType,HelperName,HelperValue,
rkABHng3Y1pFxz4R,My Anaesthetic,Dentures - Details,radio,Partial top denture,No,patient_has_dentures-no_partial_top,FALSE,(patient_has_dentures=true),FALSE,,,,
rkABHng3Y1pFxz4R,My Anaesthetic,Dentures - Details,radio,Partial top denture,Yes,patient_has_dentures-partial_top,FALSE,(patient_has_dentures=true),FALSE,,,,
pUo9jYy3vJdSdhYQ,My Anaesthetic,Dentures - Details,radio,Partial bottom denture,No,patient_has_dentures-no_partial_bottom,FALSE,(patient_has_dentures=true),FALSE,,,,
pUo9jYy3vJdSdhYQ,My Anaesthetic,Dentures - Details,radio,Partial bottom denture,Yes,patient_has_dentures-partial_bottom,FALSE,(patient_has_dentures=true),FALSE,,,,
iH3JnHt8ZqwKNydb,My Anaesthetic,Dental,radio,Do you have any teeth that are loose  capped or crowned?,No,patient_has_teeth-no_capped_or_crowned,FALSE,,TRUE,contentBlock,Crowns,"<p>It is important to know this so that the hospital can better plan your care.</p><p><a target=_blank"" rel=""noopener noreferrer nofollow"" href=""https://www.dentalhealth.org/tell-me-about/topic/cosmetic-dentistry/crowns"">Click here for more information about crowns</a></p>""",
iH3JnHt8ZqwKNydb,My Anaesthetic,Dental,radio,Do you have any teeth that are loose  capped or crowned?,Yes,patient_has_teeth-capped_or_crowned,FALSE,,TRUE,contentBlock,Crowns,"<p>It is important to know this so that the hospital can better plan your care.</p><p><a target=_blank"" rel=""noopener noreferrer nofollow"" href=""https://www.dentalhealth.org/tell-me-about/topic/cosmetic-dentistry/crowns"">Click here for more information about crowns</a></p>""",
ZA8NlVYC5Xz0KZAu,My Anaesthetic,Dental,text-field,Can you tell me which teeth are loose  and which teeth are capped or crowned?,,patients_loose_capped_crowned_teeth_location,FALSE,(patient_has_teeth-capped_or_crowned=true),FALSE,,,,
DVsn6J6Md25RERPO,My Anaesthetic,Dental,radio,Do you have any dental implants or veneers on your teeth?,No,patient_has_teeth-no_dental_implants_or_veneers,FALSE,,TRUE,contentBlock,Veneers and Implants,"<p><br>It is important to know if you have veneers or implants, so that your anaesthetist can choose the most suitable technique for your procedure.</p><p>Use the links below for more information about veneers and implants:</p><p></p><p><a target=_blank"" rel=""noopener noreferrer nofollow"" href=""https://www.dentalhealth.org/tell-me-about/topic/cosmetic-dentistry/veneers"">Veneers</a></p><p><a target=""_blank"" rel=""noopener noreferrer nofollow"" href=""https://www.dentalhealth.org/dental-implants"">Implants</a></p>""",
DVsn6J6Md25RERPO,My Anaesthetic,Dental,radio,Do you have any dental implants or veneers on your teeth?,Yes,patient_has_teeth-dental_implants_or_veneers,FALSE,,TRUE,contentBlock,Veneers and Implants,"<p><br>It is important to know if you have veneers or implants, so that your anaesthetist can choose the most suitable technique for your procedure.</p><p>Use the links below for more information about veneers and implants:</p><p></p><p><a target=_blank"" rel=""noopener noreferrer nofollow"" href=""https://www.dentalhealth.org/tell-me-about/topic/cosmetic-dentistry/veneers"">Veneers</a></p><p><a target=""_blank"" rel=""noopener noreferrer nofollow"" href=""https://www.dentalhealth.org/dental-implants"">Implants</a></p>""",
pfOXEHYDte2M3yZf,My Anaesthetic,Dental,text-field,Can you tell me what you have and where they are in your mouth?,,patients_dental_implants_or_veneers_location,FALSE,(patient_has_teeth-dental_implants_or_veneers=true),FALSE,,,,
tZX7T0DUxdp5gvAh,My Anaesthetic,Intubation,radio,Can you fully open your mouth?,No,patient_has_problem-cannot_fully_open_mouth,FALSE,,FALSE,,,,
tZX7T0DUxdp5gvAh,My Anaesthetic,Intubation,radio,Can you fully open your mouth?,Yes,patient_has_no_problem-can_fully_open_mouth,FALSE,,FALSE,,,,
DOnD55EUZyrCjUP2,My Anaesthetic,Intubation,radio,Can you put 2 fingers one on top of the other into your mouth?,No,patient_has_no_ability-2_finger_mouth_opening,FALSE,(patient_has_problem-cannot_fully_open_mouth=true),FALSE,,,,
DOnD55EUZyrCjUP2,My Anaesthetic,Intubation,radio,Can you put 2 fingers one on top of the other into your mouth?,Yes,patient_has_ability-2_finger_mouth_opening,FALSE,(patient_has_problem-cannot_fully_open_mouth=true),FALSE,,,,
NIAMzWucn4apUNHE,My Anaesthetic,Intubation,radio,Can you get one finger in your mouth?,No,patient_has_no_ability-1_finger_mouth_opening,FALSE,(patient_has_ability-2_finger_mouth_opening=false) AND(patient_has_problem-cannot_fully_open_mouth=true),FALSE,,,,
NIAMzWucn4apUNHE,My Anaesthetic,Intubation,radio,Can you get one finger in your mouth?,Yes,patient_has_ability-1_finger_mouth_opening,FALSE,(patient_has_ability-2_finger_mouth_opening=false) AND(patient_has_problem-cannot_fully_open_mouth=true),FALSE,,,,
mUZ8ZzG2tuQJol26,My Anaesthetic,Intubation,radio,Can you bend your neck backwards and forwards normally?,No,patient_has_no_ability-normal_neck_movement,FALSE,,FALSE,,,,
mUZ8ZzG2tuQJol26,My Anaesthetic,Intubation,radio,Can you bend your neck backwards and forwards normally?,Yes,patient_has_ability-normal_neck_movement,FALSE,,FALSE,,,,
k3M8etGLoDT2RH8t,My Anaesthetic,Neck,radio,How restricted is the movement in your neck?,Slight,patient_has_problem-restricted_neck_movement-slight,FALSE,(patient_has_ability-normal_neck_movement=false),FALSE,,,,
k3M8etGLoDT2RH8t,My Anaesthetic,Neck,radio,How restricted is the movement in your neck?,Moderate,patient_has_problem-restricted_neck_movement-moderate,FALSE,(patient_has_ability-normal_neck_movement=false),FALSE,,,,
k3M8etGLoDT2RH8t,My Anaesthetic,Neck,radio,How restricted is the movement in your neck?,Severe,patient_has_problem-restricted_neck_movement-severe,FALSE,(patient_has_ability-normal_neck_movement=false),FALSE,,,,
k3M8etGLoDT2RH8t,My Anaesthetic,Neck,radio,How restricted is the movement in your neck?,I can't move it at all,patient_has_problem-no_neck_movement,FALSE,(patient_has_ability-normal_neck_movement=false),FALSE,,,,
jkeczrwnhZ6Ptkfm,My Anaesthetic,Neck,radio,Do you have rheumatoid arthritis?,No,patient_has_no_condition-rheumatoid_arthritis,FALSE,(patient_has_problem-restricted_neck_movement-moderate=true) OR(patient_has_problem-restricted_neck_movement-severe=true) OR(patient_has_problem-no_neck_movement=true),TRUE,webLink,Do you have rheumatoid arthritis?,https://api-bridge.azurewebsites.net/conditions/index.php?p=rheumatoid-arthritis&index=1,
jkeczrwnhZ6Ptkfm,My Anaesthetic,Neck,radio,Do you have rheumatoid arthritis?,Yes,patient_has_condition-rheumatoid_arthritis,FALSE,(patient_has_problem-restricted_neck_movement-moderate=true) OR(patient_has_problem-restricted_neck_movement-severe=true) OR(patient_has_problem-no_neck_movement=true),TRUE,webLink,Do you have rheumatoid arthritis?,https://api-bridge.azurewebsites.net/conditions/index.php?p=rheumatoid-arthritis&index=1,
3Fmi91PzoXwfF3Eh,My Anaesthetic,Neck,radio,Have you ever suffered with problems with your back or neck?,No,patient_has_no_history-neck_or_back_problems,FALSE,,TRUE,webLink,Back pain,https://api-bridge.azurewebsites.net/conditions/index.php?p=back-pain&index=1,
3Fmi91PzoXwfF3Eh,My Anaesthetic,Neck,radio,Have you ever suffered with problems with your back or neck?,Yes,patient_has_history-neck_or_back_problems,FALSE,,TRUE,webLink,Back pain,https://api-bridge.azurewebsites.net/conditions/index.php?p=back-pain&index=1,
qeo22XwKOwj9ZDtE,My Anaesthetic,Neck,radio,Have you had an operation on your back or neck?,No,patient_has_no_history-neck_or_back_operation,FALSE,(patient_has_history-neck_or_back_problems=true),FALSE,,,,
qeo22XwKOwj9ZDtE,My Anaesthetic,Neck,radio,Have you had an operation on your back or neck?,Yes,patient_has_history-neck_or_back_operation,FALSE,(patient_has_history-neck_or_back_problems=true),FALSE,,,,
Pg4HVzJFZOsjW8oe,My Anaesthetic,Neck,radio,Do you still have problems with your back or neck?,No,patient_has_no_problem-neck_or_back_problems_still,FALSE,(patient_has_history-neck_or_back_problems=true),FALSE,,,,
Pg4HVzJFZOsjW8oe,My Anaesthetic,Neck,radio,Do you still have problems with your back or neck?,Yes,patient_has_problem-neck_or_back_problems_still,FALSE,(patient_has_history-neck_or_back_problems=true),FALSE,,,,
IUKee5AG8IZjc3dB,My Anaesthetic,Sickness,radio,Do you suffer with motion sickness such as sea sickness?,No,patient_has_no_problem-motion_sickness,FALSE,,FALSE,,,,
IUKee5AG8IZjc3dB,My Anaesthetic,Sickness,radio,Do you suffer with motion sickness such as sea sickness?,Yes,patient_has_problem-motion_sickness,FALSE,,FALSE,,,,
oThCBbZ2ZKVibxCB,My Anaesthetic,Other conditions,text-paragraph,,,,FALSE,,FALSE,,,,
FM8zsc3w26YrAEHM,My Anaesthetic,Other conditions,radio,Ankylosing spondylitis,No,patient_has_no_condition-ankylosing_spondylitis,FALSE,,TRUE,webLink,Ankylosing spondylitis,https://api-bridge.azurewebsites.net/conditions/index.php?p=ankylosing-spondylitis&index=1,
FM8zsc3w26YrAEHM,My Anaesthetic,Other conditions,radio,Ankylosing spondylitis,Yes,patient_has_condition-ankylosing_spondylitis,FALSE,,TRUE,webLink,Ankylosing spondylitis,https://api-bridge.azurewebsites.net/conditions/index.php?p=ankylosing-spondylitis&index=1,
Hb43UOePTlMCvkZb,My Anaesthetic,Other conditions,radio,Rheumatoid arthritis,No,patient_has_no_condition-rheumatoid_arthritis_2,FALSE,(patient_has_condition-rheumatoid_arthritis!=true) AND(patient_has_condition-rheumatoid_arthritis!=false),TRUE,webLink,Do you have rheumatoid arthritis?,https://api-bridge.azurewebsites.net/conditions/index.php?p=rheumatoid-arthritis&index=1,
Hb43UOePTlMCvkZb,My Anaesthetic,Other conditions,radio,Rheumatoid arthritis,Yes,patient_has_condition-rheumatoid_arthritis_2,FALSE,(patient_has_condition-rheumatoid_arthritis!=true) AND(patient_has_condition-rheumatoid_arthritis!=false),TRUE,webLink,Do you have rheumatoid arthritis?,https://api-bridge.azurewebsites.net/conditions/index.php?p=rheumatoid-arthritis&index=1,
vnO7xiC5QXQ4FlAU,My Anaesthetic,Other conditions,radio,Malignant hyperpyrexia,No,patient_has_no_condition-malignant_hyperpyrexia,FALSE,,TRUE,contentBlock,Malignant hyperpyrexia,"<p>Malignant hyperpyrexia is a rare problem where a person has a severe abnormal metabolism of some anaesthetic drugs. It can run in families.</p><p><a target=_blank"" rel=""noopener noreferrer nofollow"" href=""https://www.rcoa.ac.uk/sites/default/files/documents/2019-11/Factsheet-MHweb_0.pdf"">Click here for more information</a></p>""",
vnO7xiC5QXQ4FlAU,My Anaesthetic,Other conditions,radio,Malignant hyperpyrexia,Yes,patient_has_condition-malignant_hyperpyrexia,FALSE,,TRUE,contentBlock,Malignant hyperpyrexia,"<p>Malignant hyperpyrexia is a rare problem where a person has a severe abnormal metabolism of some anaesthetic drugs. It can run in families.</p><p><a target=_blank"" rel=""noopener noreferrer nofollow"" href=""https://www.rcoa.ac.uk/sites/default/files/documents/2019-11/Factsheet-MHweb_0.pdf"">Click here for more information</a></p>""",
ENB1z3BfIuxQmP4r,My Anaesthetic,Other conditions,radio,Suxamethonium apnoea,No,patient_has_no_condition-suxamethonium_apnoea,FALSE,,TRUE,contentBlock,Suxamethonium apnoea,"<p>Suxamethonium apnoea is a rare problem when a person cannot metabolise (remove) an anaesthetic drug called suxamethonium. It can run in families.</p><p><a target=_blank"" rel=""noopener noreferrer nofollow"" href=""https://www.rcoa.ac.uk/sites/default/files/documents/2019-11/Factsheet-Suxapnoeaweb.pdf"">Click here for more information</a></p>""",
ENB1z3BfIuxQmP4r,My Anaesthetic,Other conditions,radio,Suxamethonium apnoea,Yes,patient_has_condition-suxamethonium_apnoea,FALSE,,TRUE,contentBlock,Suxamethonium apnoea,"<p>Suxamethonium apnoea is a rare problem when a person cannot metabolise (remove) an anaesthetic drug called suxamethonium. It can run in families.</p><p><a target=_blank"" rel=""noopener noreferrer nofollow"" href=""https://www.rcoa.ac.uk/sites/default/files/documents/2019-11/Factsheet-Suxapnoeaweb.pdf"">Click here for more information</a></p>""",
Yeh0c83GNxubINrz,My Anaesthetic,Needles,radio,Are you particularly worried about injections?,No,patient_has_no_phobia-needles,FALSE,,FALSE,,,,
Yeh0c83GNxubINrz,My Anaesthetic,Needles,radio,Are you particularly worried about injections?,Yes,patient_has_phobia-needles,FALSE,,FALSE,,,,
1uqjwSzKbtSjUsl7,My Anaesthetic,Needles,radio,Have you ever had cancer in your neck  throat or voice box?,No,patient_has_no_history-cancer_in_neck_throat_or_voicebox,FALSE,,FALSE,,,,
1uqjwSzKbtSjUsl7,My Anaesthetic,Needles,radio,Have you ever had cancer in your neck  throat or voice box?,Yes,patient_has_history-cancer_in_neck_throat_or_voicebox,FALSE,,FALSE,,,,
DzXt3lgMoQOje0qI,My Anaesthetic,Needles,radio,Have you had radiotherapy to your throat  neck or windpipe?,No,patient_has_no_history-radiotherapy_to_throat_neck_or_windpipe,FALSE,(patient_has_history-cancer_in_neck_throat_or_voicebox=true),FALSE,,,,
DzXt3lgMoQOje0qI,My Anaesthetic,Needles,radio,Have you had radiotherapy to your throat  neck or windpipe?,Yes,patient_has_history-radiotherapy_to_throat_neck_or_windpipe,FALSE,(patient_has_history-cancer_in_neck_throat_or_voicebox=true),FALSE,,,,
57OrOWd2Eg1nPLWx,My Anaesthetic,Hearing aids,radio,Do you have hearing aids?,No,patient_has_no_hearing_aids,FALSE,,TRUE,webLink,Do you have hearing aids?,https://api-bridge.azurewebsites.net/conditions/index.php?p=hearing-loss%2Ftreatment&index=1,
57OrOWd2Eg1nPLWx,My Anaesthetic,Hearing aids,radio,Do you have hearing aids?,Yes,patient_has_hearing_aids,FALSE,,TRUE,webLink,Do you have hearing aids?,https://api-bridge.azurewebsites.net/conditions/index.php?p=hearing-loss%2Ftreatment&index=1,
7YQKe1QsFkxLWmEA,My Anaesthetic,Hearing aids,radio,Do you wear contact lenses?,No,patient_wears_no_contact_lenses,FALSE,,FALSE,,,,
7YQKe1QsFkxLWmEA,My Anaesthetic,Hearing aids,radio,Do you wear contact lenses?,Yes,patient_wears_contact_lenses,FALSE,,FALSE,,,,
yj4lLsSK8BOmQsA2,My Anaesthetic,Hearing aids,alert,,,,FALSE,,FALSE,,,,
GH24wzlh2xdolrNc,My Anaesthetic,Body piercings,radio,Do you have any body piercings with permanent inserts?,No,patient_has_no_body_piercings-with_permanent_inserts,FALSE,,FALSE,,,,
GH24wzlh2xdolrNc,My Anaesthetic,Body piercings,radio,Do you have any body piercings with permanent inserts?,Yes,patient_has_body_piercings-with_permanent_inserts,FALSE,,FALSE,,,,
LAOF1461Rsx6xtsm,My Anaesthetic,Body piercings,text-field,Where are your piercings with permanent inserts?,,patients_body_piercings_with_inserts_location,FALSE,(patient_has_body_piercings-with_permanent_inserts=true),FALSE,,,,
XzeIw4eNqxSlZ3DC2Mbk,My Anaesthetic,Body piercings,radio,Have you had any new piercings within the last 6 months?,No,patient_has_body_piercings-with_permanent_inserts-no_new_in_last_6_months,FALSE,(patient_has_body_piercings-with_permanent_inserts=true),FALSE,,,,
XzeIw4eNqxSlZ3DC2Mbk,My Anaesthetic,Body piercings,radio,Have you had any new piercings within the last 6 months?,Yes,patient_has_body_piercings-with_permanent_inserts-new_in_last_6_months,FALSE,(patient_has_body_piercings-with_permanent_inserts=true),FALSE,,,,
uBasrLCpgDPnakqg,My Anaesthetic,Body piercings,radio,Do you have any metal work inside you?,No,patient_has_no_metal_work-in_situ,FALSE,,FALSE,,,,
uBasrLCpgDPnakqg,My Anaesthetic,Body piercings,radio,Do you have any metal work inside you?,Yes,patient_has_metal_work-in_situ,FALSE,,FALSE,,,,
FXbVQd2JSRABSfZM,My Anaesthetic,Body piercings,text-field,Where is your metal work? As it can effect your operation or procedure.,,patients_metalwork_location,FALSE,(patient_has_metal_work-in_situ=true),FALSE,,,,
Wiz8YHZN80GEfGjvgLDr,My Anaesthetic,Body piercings,radio,Do you have any other indwelling device e.g. long term intravenous access line or feeding tube (PEG)?,No,patient_has_no_device-indwelling,FALSE,,FALSE,,,,
Wiz8YHZN80GEfGjvgLDr,My Anaesthetic,Body piercings,radio,Do you have any other indwelling device e.g. long term intravenous access line or feeding tube (PEG)?,Yes,patient_has_device-indwelling,FALSE,,FALSE,,,,
ZGVPDzZosARQv3TRtO3R,My Anaesthetic,Body piercings,text-field,What device do you have?,,patients-indwelling_device,FALSE,(patient_has_device-indwelling=true),FALSE,,,,
CLyP2cf0TujdmgC8CUij,My Anaesthetic,Additional Information,text-paragraph,,,,FALSE,,FALSE,,,,
FBO6xzUcxnGhq5a89UaO,My Anaesthetic,Additional Information,radio,Do you want to add anything else and/or ask any questions related to this section? Enter any particular concerns. You will either be sent more information or one of the Preoperative Assessment Team will contact you.,No,patient_has_additional_info-send_my_info-no,FALSE,,FALSE,,,,
